recording_id,audio_path,folder_name,original_label_id,duration_total_sec,label_id,split,cached_audio_path,duration_sec,preprocessed,audio_path_original
Small-billed Tinamou_sound/Small-billed Tinamou31,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou31.wav,Small-billed Tinamou_sound,85,36.288,79,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou31.wav,36.288,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou31.mp3
Small-billed Tinamou_sound/Small-billed Tinamou4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou4.wav,Small-billed Tinamou_sound,85,57.984,79,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou4.wav,57.984,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou4.mp3
Small-billed Tinamou_sound/Small-billed Tinamou5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou5.wav,Small-billed Tinamou_sound,85,57.984,79,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou5.wav,57.984,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou5.mp3
Small-billed Tinamou_sound/Small-billed Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou6.wav,Small-billed Tinamou_sound,85,9.28,79,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou6.wav,9.28,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou6.mp3
Small-billed Tinamou_sound/Small-billed Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou7.wav,Small-billed Tinamou_sound,85,9.28,79,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou7.wav,9.28,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou7.mp3
Small-billed Tinamou_sound/Small-billed Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou8.wav,Small-billed Tinamou_sound,85,9.28,79,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou8.wav,9.28,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou8.mp3
Small-billed Tinamou_sound/Small-billed Tinamou9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou9.wav,Small-billed Tinamou_sound,85,9.28,79,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Small-billed Tinamou_sound\Small-billed Tinamou9.wav,9.28,True,D:\other\Bird\Dataset\CC0\Small-billed Tinamou_sound\Small-billed Tinamou9.mp3
Solitary Tinamou_sound/Solitary Tinamou10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou10.wav,Solitary Tinamou_sound,86,24.7063125,80,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou10.wav,24.7063125,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou10.mp3
Solitary Tinamou_sound/Solitary Tinamou11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou11.wav,Solitary Tinamou_sound,86,124.0730625,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou11.wav,124.0730625,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou11.mp3
Solitary Tinamou_sound/Solitary Tinamou12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou12.wav,Solitary Tinamou_sound,86,40.672,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou12.wav,40.672,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou12.mp3
Solitary Tinamou_sound/Solitary Tinamou13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou13.wav,Solitary Tinamou_sound,86,40.672,80,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou13.wav,40.672,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou13.mp3
Solitary Tinamou_sound/Solitary Tinamou14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou14.wav,Solitary Tinamou_sound,86,27.984,80,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou14.wav,27.984,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou14.mp3
Solitary Tinamou_sound/Solitary Tinamou15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou15.wav,Solitary Tinamou_sound,86,27.984,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou15.wav,27.984,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou15.mp3
Solitary Tinamou_sound/Solitary Tinamou19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou19.wav,Solitary Tinamou_sound,86,5.130125,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou19.wav,5.130125,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou19.mp3
Solitary Tinamou_sound/Solitary Tinamou2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou2.wav,Solitary Tinamou_sound,86,52.272,80,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou2.wav,52.272,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou2.mp3
Solitary Tinamou_sound/Solitary Tinamou20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou20.wav,Solitary Tinamou_sound,86,19.2,80,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou20.wav,19.2,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou20.mp3
Solitary Tinamou_sound/Solitary Tinamou21,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou21.wav,Solitary Tinamou_sound,86,19.2,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou21.wav,19.2,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou21.mp3
Solitary Tinamou_sound/Solitary Tinamou22,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou22.wav,Solitary Tinamou_sound,86,12.592,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou22.wav,12.592,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou22.mp3
Solitary Tinamou_sound/Solitary Tinamou23,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou23.wav,Solitary Tinamou_sound,86,22.1779375,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou23.wav,22.1779375,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou23.mp3
Solitary Tinamou_sound/Solitary Tinamou24,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou24.wav,Solitary Tinamou_sound,86,22.1779375,80,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou24.wav,22.1779375,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou24.mp3
Solitary Tinamou_sound/Solitary Tinamou25,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou25.wav,Solitary Tinamou_sound,86,77.168,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou25.wav,77.168,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou25.mp3
Solitary Tinamou_sound/Solitary Tinamou26,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou26.wav,Solitary Tinamou_sound,86,51.384,80,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou26.wav,51.384,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou26.mp3
Solitary Tinamou_sound/Solitary Tinamou27,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou27.wav,Solitary Tinamou_sound,86,51.384,80,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou27.wav,51.384,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou27.mp3
Solitary Tinamou_sound/Solitary Tinamou28,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou28.wav,Solitary Tinamou_sound,86,51.384,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou28.wav,51.384,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou28.mp3
Solitary Tinamou_sound/Solitary Tinamou29,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou29.wav,Solitary Tinamou_sound,86,51.384,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou29.wav,51.384,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou29.mp3
Solitary Tinamou_sound/Solitary Tinamou3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou3.wav,Solitary Tinamou_sound,86,5.04,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou3.wav,5.04,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou3.mp3
Solitary Tinamou_sound/Solitary Tinamou31,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou31.wav,Solitary Tinamou_sound,86,25.52,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou31.wav,25.52,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou31.mp3
Solitary Tinamou_sound/Solitary Tinamou4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou4.wav,Solitary Tinamou_sound,86,5.04,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou4.wav,5.04,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou4.mp3
Solitary Tinamou_sound/Solitary Tinamou5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou5.wav,Solitary Tinamou_sound,86,71.424,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou5.wav,71.424,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou5.mp3
Solitary Tinamou_sound/Solitary Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou7.wav,Solitary Tinamou_sound,86,24.7063125,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou7.wav,24.7063125,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou7.mp3
Solitary Tinamou_sound/Solitary Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou8.wav,Solitary Tinamou_sound,86,24.7063125,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou8.wav,24.7063125,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou8.mp3
Solitary Tinamou_sound/Solitary Tinamou9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou9.wav,Solitary Tinamou_sound,86,24.7063125,80,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Solitary Tinamou_sound\Solitary Tinamou9.wav,24.7063125,True,D:\other\Bird\Dataset\CC0\Solitary Tinamou_sound\Solitary Tinamou9.mp3
Southern Cassowary_sound/Southern Cassowary10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary10.wav,Southern Cassowary_sound,89,15.264,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary10.wav,15.264,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary10.mp3
Southern Cassowary_sound/Southern Cassowary11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary11.wav,Southern Cassowary_sound,89,20.37159375,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary11.wav,20.37159375,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary11.mp3
Southern Cassowary_sound/Southern Cassowary12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary12.wav,Southern Cassowary_sound,89,105.06125,81,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary12.wav,105.06125,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary12.mp3
Southern Cassowary_sound/Southern Cassowary13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary13.wav,Southern Cassowary_sound,89,64.8983125,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary13.wav,64.8983125,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary13.mp3
Southern Cassowary_sound/Southern Cassowary14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary14.wav,Southern Cassowary_sound,89,18.88,81,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary14.wav,18.88,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary14.mp3
Southern Cassowary_sound/Southern Cassowary15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary15.wav,Southern Cassowary_sound,89,16.512,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary15.wav,16.512,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary15.mp3
Southern Cassowary_sound/Southern Cassowary16,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary16.wav,Southern Cassowary_sound,89,5.74803125,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary16.wav,5.74803125,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary16.mp3
Southern Cassowary_sound/Southern Cassowary17,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary17.wav,Southern Cassowary_sound,89,39.54353125,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary17.wav,39.54353125,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary17.mp3
Southern Cassowary_sound/Southern Cassowary19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary19.wav,Southern Cassowary_sound,89,94.3281875,81,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary19.wav,94.3281875,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary19.mp3
Southern Cassowary_sound/Southern Cassowary2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary2.wav,Southern Cassowary_sound,89,53.22384375,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary2.wav,53.22384375,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary2.mp3
Southern Cassowary_sound/Southern Cassowary20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary20.wav,Southern Cassowary_sound,89,148.944,81,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary20.wav,148.944,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary20.mp3
Southern Cassowary_sound/Southern Cassowary3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary3.wav,Southern Cassowary_sound,89,11.9921875,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary3.wav,11.9921875,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary3.mp3
Southern Cassowary_sound/Southern Cassowary4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary4.wav,Southern Cassowary_sound,89,124.25234375,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary4.wav,124.25234375,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary4.mp3
Southern Cassowary_sound/Southern Cassowary5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary5.wav,Southern Cassowary_sound,89,101.44790625,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary5.wav,101.44790625,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary5.mp3
Southern Cassowary_sound/Southern Cassowary6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary6.wav,Southern Cassowary_sound,89,18.56,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary6.wav,18.56,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary6.mp3
Southern Cassowary_sound/Southern Cassowary7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary7.wav,Southern Cassowary_sound,89,20.4,81,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary7.wav,20.4,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary7.mp3
Southern Cassowary_sound/Southern Cassowary8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary8.wav,Southern Cassowary_sound,89,23.038375,81,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary8.wav,23.038375,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary8.mp3
Southern Cassowary_sound/Southern Cassowary9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary9.wav,Southern Cassowary_sound,89,15.264,81,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Southern Cassowary_sound\Southern Cassowary9.wav,15.264,True,D:\other\Bird\Dataset\CC0\Southern Cassowary_sound\Southern Cassowary9.mp3
Speckled Chachalaca_sound/Speckled Chachalaca10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca10.wav,Speckled Chachalaca_sound,90,15.81646875,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca10.wav,15.81646875,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca10.mp3
Speckled Chachalaca_sound/Speckled Chachalaca11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca11.wav,Speckled Chachalaca_sound,90,15.81646875,82,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca11.wav,15.81646875,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca11.mp3
Speckled Chachalaca_sound/Speckled Chachalaca12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca12.wav,Speckled Chachalaca_sound,90,85.24,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca12.wav,85.24,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca12.mp3
Speckled Chachalaca_sound/Speckled Chachalaca13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca13.wav,Speckled Chachalaca_sound,90,85.24,82,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca13.wav,85.24,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca13.mp3
Speckled Chachalaca_sound/Speckled Chachalaca14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca14.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca14.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca14.mp3
Speckled Chachalaca_sound/Speckled Chachalaca15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca15.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca15.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca15.mp3
Speckled Chachalaca_sound/Speckled Chachalaca16,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca16.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca16.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca16.mp3
Speckled Chachalaca_sound/Speckled Chachalaca17,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca17.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca17.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca17.mp3
Speckled Chachalaca_sound/Speckled Chachalaca18,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca18.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca18.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca18.mp3
Speckled Chachalaca_sound/Speckled Chachalaca19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca19.wav,Speckled Chachalaca_sound,90,26.368,82,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca19.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca19.mp3
Speckled Chachalaca_sound/Speckled Chachalaca2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca2.wav,Speckled Chachalaca_sound,90,143.872,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca2.wav,143.872,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca2.mp3
Speckled Chachalaca_sound/Speckled Chachalaca20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca20.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca20.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca20.mp3
Speckled Chachalaca_sound/Speckled Chachalaca21,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca21.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca21.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca21.mp3
Speckled Chachalaca_sound/Speckled Chachalaca22,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca22.wav,Speckled Chachalaca_sound,90,26.368,82,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Speckled Chachalaca_sound\Speckled Chachalaca22.wav,26.368,True,D:\other\Bird\Dataset\CC0\Speckled Chachalaca_sound\Speckled Chachalaca22.mp3
