recording_id,original_audio_path,cached_audio_path,status,preprocessed,samplerate,channels,duration_sec,samples_before,samples_after,active_intervals,retained_fraction,ffmpeg_warning
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou3,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou3.wav,converted,True,32000.0,1.0,18.208,1147073,582656,47,0.5079502350765819,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou29,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou29.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou29.wav,converted,True,32000.0,1.0,72.224,3528960,2311168,79,0.6549147624229235,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou31,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou31.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou31.wav,converted,True,32000.0,1.0,24.5121875,784390,784390,1,1.0,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou30,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou30.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou30.wav,converted,True,32000.0,1.0,72.224,3528960,2311168,79,0.6549147624229235,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou4,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou4.wav,converted,True,32000.0,1.0,45.12,2814275,1443840,111,0.5130415471124891,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou5,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou5.wav,converted,True,32000.0,1.0,45.12,2814275,1443840,111,0.5130415471124891,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou6,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou6.wav,converted,True,32000.0,1.0,45.12,2814275,1443840,111,0.5130415471124891,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou7,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou7.wav,converted,True,32000.0,1.0,45.12,2814275,1443840,111,0.5130415471124891,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou8,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou8.wav,converted,True,32000.0,1.0,45.12,2814275,1443840,111,0.5130415471124891,
Thicket Tinamou_sound/Thicket Tinamou10,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou10.wav,converted,True,32000.0,1.0,17.072,622173,546304,26,0.8780580320907528,
Tawny-breasted Tinamou_sound/Tawny-breasted Tinamou9,D:\other\Bird\Dataset\CC0\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tawny-breasted Tinamou_sound\Tawny-breasted Tinamou9.wav,converted,True,32000.0,1.0,45.12,2814275,1443840,111,0.5130415471124891,
Thicket Tinamou_sound/Thicket Tinamou11,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou11.wav,converted,True,32000.0,1.0,17.072,622173,546304,26,0.8780580320907528,
Thicket Tinamou_sound/Thicket Tinamou12,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou12.wav,converted,True,32000.0,1.0,19.248,666227,615936,9,0.9245137167962271,"[mp3 @ 00000195e10856c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou13,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou13.wav,converted,True,32000.0,1.0,15.70803125,1055617,502657,82,0.4761736501022625,
Thicket Tinamou_sound/Thicket Tinamou14,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou14.wav,converted,True,32000.0,1.0,15.70803125,1055617,502657,82,0.4761736501022625,
Thicket Tinamou_sound/Thicket Tinamou15,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou15.wav,converted,True,32000.0,1.0,15.70803125,1055617,502657,82,0.4761736501022625,
Thicket Tinamou_sound/Thicket Tinamou17,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou17.wav,too_short_after_preprocess,,,,4.26,136320,136320,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou16,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou16.wav,converted,True,32000.0,1.0,70.12078125,2244377,2243865,1,0.9997718743330555,
Thicket Tinamou_sound/Thicket Tinamou18,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou18.wav,converted,True,32000.0,1.0,33.232,2164397,1063424,105,0.49132575955335367,
Thicket Tinamou_sound/Thicket Tinamou2,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou2.wav,converted,True,32000.0,1.0,8.448,283293,270336,1,0.9542629009541358,
Thicket Tinamou_sound/Thicket Tinamou19,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou19.wav,converted,True,32000.0,1.0,55.072,3479929,1762304,158,0.5064195275248432,"[mp3 @ 00000227149856c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou20,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou20.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou20.wav,converted,True,32000.0,1.0,55.072,3479929,1762304,158,0.5064195275248432,"[mp3 @ 000001b524c756c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou22,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou22.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou22.wav,too_short_after_preprocess,,,,2.576,582144,82432,13,0.14160070360598065,
Thicket Tinamou_sound/Thicket Tinamou21,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou21.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou21.wav,converted,True,32000.0,1.0,55.072,3479929,1762304,158,0.5064195275248432,"[mp3 @ 0000016121eb56c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou23,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou23.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou23.wav,converted,True,32000.0,1.0,44.774875,1439452,1432796,2,0.9953760180957754,"[mp3 @ 000001d4333256c0] Estimating duration from bitrate, this may be inaccurate
[mp3float @ 000001d433327dc0] Header missing
Error while decoding stream #0:0: Invalid data found when processing input
"
Thicket Tinamou_sound/Thicket Tinamou24,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou24.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou24.wav,converted,True,32000.0,1.0,15.98884375,511643,511643,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou25,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou25.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou25.wav,too_short_after_preprocess,,,,3.216,211674,102912,15,0.4861815811105757,
Thicket Tinamou_sound/Thicket Tinamou26,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou26.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou26.wav,too_short_after_preprocess,,,,3.216,211674,102912,15,0.4861815811105757,
Thicket Tinamou_sound/Thicket Tinamou27,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou27.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou27.wav,converted,True,32000.0,1.0,28.992,991488,927744,3,0.935708752904725,"[mp3 @ 000001632b6556c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou28,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou28.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou28.wav,converted,True,32000.0,1.0,28.992,991488,927744,3,0.935708752904725,"[mp3 @ 00000284b6ff56c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou3,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou3.wav,converted,True,32000.0,1.0,16.224,537025,519168,1,0.9667482891857921,
Thicket Tinamou_sound/Thicket Tinamou29,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou29.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou29.wav,converted,True,32000.0,1.0,28.992,991488,927744,3,0.935708752904725,"[mp3 @ 000001b820c656c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou30,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou30.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou30.wav,converted,True,32000.0,1.0,28.992,991488,927744,3,0.935708752904725,"[mp3 @ 000001f4d79756c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou31,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou31.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou31.wav,converted,True,32000.0,1.0,28.992,991488,927744,3,0.935708752904725,"[mp3 @ 000001e761d756c0] Estimating duration from bitrate, this may be inaccurate
"
Thicket Tinamou_sound/Thicket Tinamou4,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou4.wav,converted,True,32000.0,1.0,394.35359375,12619315,12619315,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou5,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou5.wav,converted,True,32000.0,1.0,394.35359375,12619315,12619315,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou6,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou6.wav,converted,True,32000.0,1.0,394.35359375,12619315,12619315,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou7,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou7.wav,converted,True,32000.0,1.0,394.35359375,12619315,12619315,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou8,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou8.wav,converted,True,32000.0,1.0,394.35359375,12619315,12619315,1,1.0,
Thicket Tinamou_sound/Thicket Tinamou9,D:\other\Bird\Dataset\CC0\Thicket Tinamou_sound\Thicket Tinamou9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Thicket Tinamou_sound\Thicket Tinamou9.wav,converted,True,32000.0,1.0,394.35359375,12619315,12619315,1,1.0,
Tongan Megapode_sound/Tongan Megapode10,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode10.wav,converted,True,32000.0,1.0,8.00621875,260807,256199,1,0.9823317625677225,"[mp3 @ 000002d32ea356c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode11,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode11.wav,converted,True,32000.0,1.0,7.59675,250776,243096,5,0.9693750598143362,"[mp3 @ 00000276bab656c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode12,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode12.wav,converted,True,32000.0,1.0,7.59675,250776,243096,5,0.9693750598143362,"[mp3 @ 000001a190a256c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode13,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode13.wav,converted,True,32000.0,1.0,7.59675,250776,243096,5,0.9693750598143362,"[mp3 @ 0000013ff1ee56c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode14,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode14.wav,converted,True,32000.0,1.0,7.59675,250776,243096,5,0.9693750598143362,"[mp3 @ 00000127104a56c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode15,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode15.wav,converted,True,32000.0,1.0,8.62565625,284213,276021,1,0.9711765471670895,"[mp3 @ 000001c15cd756c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode2,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode2.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 0000029d7a1156c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode3,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode3.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 0000022be8c856c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode4,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode4.wav,converted,True,32000.0,1.0,5.6055625,188082,179378,1,0.9537223126083304,"[mp3 @ 000002777b5f56c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode5,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode5.wav,converted,True,32000.0,1.0,9.79528125,322665,313449,1,0.9714378689972573,"[mp3 @ 00000266f45b56c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode6,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode6.wav,converted,True,32000.0,1.0,11.07103125,361953,354273,1,0.9787817755343926,"[mp3 @ 00000207eac756c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode7,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode7.wav,converted,True,32000.0,1.0,10.3415625,351922,330930,3,0.9403504185586579,"[mp3 @ 0000021b8aa756c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode8,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode8.wav,converted,True,32000.0,1.0,7.643125,253284,244580,1,0.9656354132120466,"[mp3 @ 0000023f2d3756c0] Estimating duration from bitrate, this may be inaccurate
"
Tongan Megapode_sound/Tongan Megapode9,D:\other\Bird\Dataset\CC0\Tongan Megapode_sound\Tongan Megapode9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Tongan Megapode_sound\Tongan Megapode9.wav,converted,True,32000.0,1.0,7.072,236565,226304,1,0.95662502906178,"[mp3 @ 000002193e6a56c0] Estimating duration from bitrate, this may be inaccurate
"
Undulated Tinamou_sound/Undulated Tinamou10,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou10.wav,converted,True,32000.0,1.0,20.84415625,667013,667013,1,1.0,
Undulated Tinamou_sound/Undulated Tinamou11,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou11.wav,converted,True,32000.0,1.0,20.84415625,667013,667013,1,1.0,
Undulated Tinamou_sound/Undulated Tinamou12,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou12.wav,converted,True,32000.0,1.0,20.84415625,667013,667013,1,1.0,
Undulated Tinamou_sound/Undulated Tinamou13,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou13.wav,converted,True,32000.0,1.0,20.84415625,667013,667013,1,1.0,
Undulated Tinamou_sound/Undulated Tinamou14,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou14.wav,converted,True,32000.0,1.0,20.84415625,667013,667013,1,1.0,
Undulated Tinamou_sound/Undulated Tinamou15,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou15.wav,converted,True,32000.0,1.0,20.84415625,667013,667013,1,1.0,
Undulated Tinamou_sound/Undulated Tinamou16,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou16.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou17,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou17.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou18,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou18.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou19,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou19.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou20,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou20.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou20.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou2,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou2.wav,converted,True,32000.0,1.0,134.03725,6070440,4289192,437,0.7065701991947866,"[mp3 @ 0000020762695680] Estimating duration from bitrate, this may be inaccurate
"
Undulated Tinamou_sound/Undulated Tinamou21,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou21.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou21.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou22,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou22.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou22.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou23,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou23.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou23.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou24,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou24.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou24.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou25,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou25.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou25.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou26,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou26.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou26.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou27,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou27.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou27.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou28,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou28.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou28.wav,converted,True,32000.0,1.0,76.288,3621148,2441216,210,0.6741552678874213,
Undulated Tinamou_sound/Undulated Tinamou29,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou29.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou29.wav,converted,True,32000.0,1.0,71.082125,3236676,2274628,180,0.7027666655544145,"[mp3 @ 00000175b5595680] Estimating duration from bitrate, this may be inaccurate
"
Undulated Tinamou_sound/Undulated Tinamou30,D:\other\Bird\Dataset\CC0\Undulated Tinamou_sound\Undulated Tinamou30.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Undulated Tinamou_sound\Undulated Tinamou30.wav,converted,True,32000.0,1.0,71.082125,3236676,2274628,180,0.7027666655544145,"[mp3 @ 0000022e49b65680] Estimating duration from bitrate, this may be inaccurate
"
