recording_id,audio_path,folder_name,label_id,duration_total_sec,split,clip_id,start_sec,duration_sec,audio_path_original
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__060,300.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__061,305.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__062,310.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__063,315.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__064,320.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__065,325.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__066,330.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.wav,Rufous-bellied Chachalaca_sound,78,344.949,test,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca7__067,335.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca7.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__007,35.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__008,40.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__009,45.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__010,50.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__011,55.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__012,60.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__013,65.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__014,70.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__015,75.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__016,80.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__017,85.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__018,90.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__019,95.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__020,100.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__021,105.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__022,110.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__023,115.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__024,120.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__025,125.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__026,130.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__027,135.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__028,140.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__029,145.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__030,150.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__031,155.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__032,160.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__033,165.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__034,170.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__035,175.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__036,180.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__037,185.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__038,190.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__039,195.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__040,200.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__041,205.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__042,210.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__043,215.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__044,220.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__045,225.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__046,230.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__047,235.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__048,240.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__049,245.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__050,250.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__051,255.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__052,260.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.wav,Rufous-bellied Chachalaca_sound,78,658.8918125,train,Rufous-bellied Chachalaca_sound/Rufous-bellied Chachalaca8__053,265.0,5.0,D:\other\Bird\Dataset\CC0\Rufous-bellied Chachalaca_sound\Rufous-bellied Chachalaca8.mp3
